user_name,user_location,user_description,user_verified,date,text,hashtags,source
Adge,,,False,2021-09-10 07:14:46,@KP24 Why dont they insist on a vaccine passport mask we all have to wear now that's protection and visual....note please dont,,Twitter for Android
Julius Ukanis,"Nottingham, England",Just an IT guy who is really passionate about Technology,False,2021-09-10 07:14:44,"@CardanoForever @sj111969 @BethanyCherisse On the contrary, the information is there but MSM is censoring it.

https://t.co/QVKqs2qWpR

https://t.co/YyTwEDDla4

https://t.co/GNH8GzNoMM

https://t.co/xrEhxhHjZ6

https://t.co/vjinFgbVjk

Please have an open mind. I wish you a good day.",,Twitter for Android
Tags,"Glasgow, Scotland, UK",Brother Gerry Moynihan QC RSC,False,2021-09-10 07:13:44,"Bringing in a vaccine passport is wrong, but imposing it in 3 weeks not even giving undecided unvaccinated people the chance to get their 2 jags is more stupidity.",,Twitter for iPad
RunorHasIt,,my eyes have a way of vanishing when I smile,False,2021-09-10 07:13:08,"@oshomah Omo, still early stages but navigating this will be a huge problem. 

What happens when vaccine passport (for Covid-19) gets implemented for travel?",,Twitter for iPhone
stew,"Aberdeen, Scotland",,False,2021-09-10 07:12:34,Be a good laugh when Vaccine Passport only nightclubs have covid outbreaks,,Twitter for iPhone
Goodfellowww,Glasgow,Probably mwi.,False,2021-09-10 07:12:28,It seems to be a very unpopular opinion but just apply for a vaccine passport and show it when needed fuck me the amount of energy folk waste being offended by trivial shite is scary. You’d think the government was asking you to drop your scants in public…,,Twitter for iPhone
SundayAndyTAL,"Johnstone, Scotland",Tory and Union hater,False,2021-09-10 07:12:28,@AlbaParty What’s the parties stance on vaccine passport?,,Twitter for iPhone
MICK ☘T☘🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪,,clare💚jay💚hollie💚celtic💚,False,2021-09-10 07:12:27,Get in2 the NHS app for my vaccine passport..name..dob..number..then registered postcode..😡can't find me..the same post code the nhs send my covid vaccine letters to.same fkin post code i put in when recieving the vaccines..gna b big problems.can't even get simple things correct,,Twitter for Android
Kathryn CJ Hall 🇬🇧,West Yorkshire ,Editor and Author. DM for publishing enquiries or see Website for details. Devoted wife. Opinionated. Says it how it is. Work only DMs please.,False,2021-09-10 07:12:24,"Here's an idea, don't let anyone off the dinghies without a vaccine passport. Immigration crisis solved.",,Twitter for Android
David B,,,False,2021-09-10 07:12:12,"@IOHK_Charles I am American living in France for many years, and we have ""pass sanitaire"" needed to enter dining and movie sites, even for golf competitions I am required to have. And I feel (and am) safer, and that is the role of government, safety for citizens, non?",,Twitter Web App
Marinus Bell,,,False,2021-09-10 07:12:00,@News24 Not interested in any vaccine passport of any kind thanks.,,Twitter for iPhone
Mark Bradley,"Larbert, Scotland",,False,2021-09-10 07:11:54,@SkyNews What happens if friends from other EU countries are visiting over the coming months - how will they get into large gatherings such as football and nightclubs if they don’t have the vaccine passport?,,Twitter for iPhone
"Beverly Nuckols, MD"," Traveling (Well, Covid)","Christian, Wife, mother, Grandma.Y'all/Y'all Pro-Life family doctor (retired by travel) and bio-ethicist. Rescuer at heart. Edify, Educate, Elect! Laugh!",False,2021-09-10 07:11:50,@Jack63342895 @AmeliaBedelia99 @MartyMakary And they should.  France considers medical evidence of recovery (drs' note)  equivalent to full vaccination for their health pass.,,Twitter for Android
Bookworm Bean,,"Books, craft & occasional earner of insolence blocks",False,2021-09-10 07:11:19,@KernowMaiden But a negative test is better surely because you can still have Covid even when vaccinated so a vaccine passport doesn't stop you from going to an event when infected. They don't seem to be doing joined up thinking.,,Twitter for Android
The Captain,"England, United Kingdom",Really what did you expect to read! 🇬🇧🇮🇱,False,2021-09-10 07:11:06,"@anthea_bailey I'm all for them!
Vaccine passport please Mr Mohamed
What's that you haven't got one!
Get straight back on the RNLI taxi then Mr Mohamed
Come back when you have one",,Twitter for Android
Daniel Guerrard ♬,"Bangkok, Thailand",Music Teacher 🎼| Pirate 🏴‍☠️| Father🧔🏻‍♂️| Composer 🎵,False,2021-09-10 07:10:10,@WayneCur @eBeaulay @ArchRose90 The West will try to implement a vaccine passport but they still use cash and cards. It needs a massive culture change and the West is not ready for it.,,Twitter for iPhone
Joanne Lennon,,,False,2021-09-10 07:09:57,@GBNEWS Coercion to get a vaccine is illegal and immoral! The vaccinated people still transmit the virus so what’s the point in a vaccine passport? I’m very disappointed that you can’t see that it is divisive and discriminatory #together,,Twitter for iPhone
Centre Right - Politically Homeless,United Kingdom,Pro Britain and her inhabitants. Anti nobody. Economically conservative. Pro women. Socialism doesn’t work. Pursuit of happiness a god given right.,False,2021-09-10 07:08:33,"@GoodwinMJ @iainmartin1 If Labour realise there aren’t enough woke voters to elect them but there are enough working class, abandon the virtue signalling and get back to basics, oppose the vaccine passport and support an increase in universal credit then they really do have a chance.",,Twitter for iPhone
Mr. B,,I am whoeveryou want me to be.,False,2021-09-10 07:08:16,@HxCIIKid @Ominous_Cackle @hasanthehun How do you get a vaccine pass?,,Twitter Web App
Mark,Wilts,,False,2021-09-10 07:08:16,@GBNEWS so why would the Tory Scottish leader vote against a Covid passport in Scotland but when it comes to England he’s voting for it. OR AM I WRONG.,,Twitter for iPhone
🐇,"Paris, France",i am cruel. i am gentle. i can make you laugh. he/him,False,2021-09-10 07:08:07,My pass sanitaire finally processed 😭😭😭😭😭 I can actually do things now,,Twitter for iPhone
Criᱬson🩸,Yorkshire,"📣 Free speech comes at a cost
🚔 Police the streets - not tweets
🌏 Anti Vaccine Passports 
💉 Pro choice
🩸 Pure blood.",False,2021-09-10 07:08:05,"This is what we are facing... 

A vaccine passport means that if you've been double jabbed and have Covid you can go to events, but if you've not been double jabbed and don’t have Covid you can't go to events?!",,Twitter for Android
we have a leader!,"Seattle, WA",Trump is gone : Justice : Equality : Kindness : Truth : Democracy no DM,False,2021-09-10 07:07:36,"@guynevcpa By who? Source

I am in Denmark right now
They are completely back to normal 
How?
-Super high vaccination rate

-Vaccine passport to go into any inside space

-no one allowed in country without vaccination 

That is what post Covid normal looks like",,Twitter for iPhone
James Melville 🌸,United Kingdom,Made in Fife. Communications and Sponsorship Consultant. Freelance writer and political pundit. Liberal. Haverings are my own. james@eastpointswest.co.uk,True,2021-09-10 07:07:14,"I remember when I was accused of being a conspiracy theorist for suggesting that governments would implement vaccine passports and Covid jabs for kids. 

The next step will be mass digital ID. The vaccine passport is the gateway to that. Let’s see if that’s a conspiracy theory.",,Twitter for iPhone
craig,"Aberdeen, Scotland",16 st  marathon 4:01 : half marathon 1.42.38: 10k 47.55 : 5k 21.10 new diet and running programme the weight will be lost times will drop,False,2021-09-10 07:06:30,@nessmarathon do we need a vaccine passport for the even I have mine so I ain’t worried ?,,Twitter for iPhone
kensa🎗,WALES,eighteen | minecraft enjoyer | header by @chrisss_404 :D,False,2021-09-10 07:05:31,"@DeclanMcKenna pls i don’t have access to my covid pass rn even tho i’m double vaxxed, is a negative lateral flow enough to let me in tonight pls tell me i will Cry if i can’t get in",,Twitter for iPhone
kyogo furumaxi 🇯🇵,🏴󠁧󠁢󠁳󠁣󠁴󠁿,celtic,False,2021-09-10 07:05:08,"See if you’ve sat and done research re the vaccine passport and you are against them, then fair enough. Bet half the folk ranting though haven’t even put any thought into what they are actually opposing. Just jumping on the latest bandwagon to look cool and edgy on the interweb.",,Twitter for iPhone
Allison P,Calgary,RN back to perpetually injuring myself. Proud to be a bleeding heart lefty SJW. Very exasperated Flames fan. Hypermobile.,False,2021-09-10 07:04:52,@KikkiPlanet Yep. Any vaccine passport will likely blow up the party.,,Twitter for Android
Balldinmonk,,END THE UNION,False,2021-09-10 07:04:48,"@AilieRoanne @STVNews Do they have a planned action against Westminster and their vaccine passport plans that will be introduced next week, 

If not why not",,Twitter for Android
joe,,,False,2021-09-10 07:04:44,"How Russian Citizens
Crushed Moscow’s Dumb Vaccine Passports in Just 3 Weeks

Excerpt:
Here’s how they crushed Mayor Sobyanin’s vaccine passport – and it was pretty simple. Moscow residents simply stopped frequenting any business that required a vaccine passport.",,Twitter Web App
Richard Ireland,"London, normally",Does my socialism look big in this? Twitter is my second language. Blackbelt in having my own opinion. 🇵🇸🇪🇺,False,2021-09-10 07:04:29,"James thinks a vaccine passport will contain your entire medical history.

He's either stupid, or he thinks you are.

Don't be like James, kids https://t.co/Vs5FFN5cws",,Twitter for Android
Yerda Selzavon,High Up a Mountain ,"Don’t follow me!! I’m not a Shepherd. If you’re a racist, a bigot, or follow a cult, seek help!",False,2021-09-10 07:04:09,"@spfl @ScottishFA @RangersFC @scotgov @murdo_fraser 

If you have a Season Ticket with your son, and you choose not to conform to the Covid passport regulations being unfairly enforced upon us from October 1st. Does this mean refunds will be offered as an option to supporters?",,Twitter for iPhone
Mark Goodacre,"Melton Mowbray, England","Husband, Dad,Leicester City season ticket holder, watch Melton Town,love family,friends, boxing,gym, walking,music,data,reports dashboards,continental lager",False,2021-09-10 07:03:51,"Dame Sarah Gilbert (led AZ vaccine) stating booster jabs not necessary 

JCVI advising do not jab children 

No scientific evidence supporting the need for a digital vaccine passport 

But apparently our leaders are all following the science",,Twitter for Android
Val Russell,"Prestwick, Scotland",Chief Executive of Ayrshire Chamber of Commerce #WellConnected,False,2021-09-10 07:03:38,Hospitality leaders reiterate opposition to vaccine passport plan https://t.co/WSRyH2sICj,,Twitter for iPhone
1984,,,False,2021-09-10 07:03:31,"@GBNEWS How can anyone vote for independence with Dictator Sturgeon at the helm? Wonder of you'll need a vaccine passport to vote in indy ref 2, better show party affiliation too. After all, if health isn't private then why should politics be?",,Twitter Web App
Marie Pat,,"Just a random...
Can/Am/Fr; multi-lingual; multi-cultural; tango lover; statistican, but who's counting? Ally, and BLM (of course!). Occasional poetess...",False,2021-09-10 07:02:38,"@DavidJollyFL I really appreciate the French ""workaround"": vaccines are not ""mandatory"", you just need a ""sanitary pass"" to do many things. You get the pass if you're vaxed, or if you tested neg. in the past some hours.... AND masks are mandatory inside as well in outdoor crowded areas",,Twitter Web App
john mcnally,edinburgh,"Network Marketing Coach with Avon and Amazon professional. Changing lives daily, you choose which day I can help you, change yours.",False,2021-09-10 07:02:34,"@frazzmcfrazz @scotgov @NicolaSturgeon Anyone that honestly believes that it would be part of the t&amp;cs that if you didn’t have a vaccine passport as part of the health and safety regs when you bought a season ticket, that you wouldn’t be allowed in, are even more delusional than I thought. 🙈🙈🙈",,Twitter for iPhone
CoutureAndRoyals,Italia,⚜️Royal Enthusiast 🇮🇹📍Royal News 👑Royal Jewels & 👠Royal Fashion 📷 Instagram: @coutureandroyals ⬇️,False,2021-09-10 07:02:20,"@CambridgeAimee We have it here in Italy and the jab appointments increased by 60%, no one moaned about it except no vax people (ofc) because they have to eat outside and can’t go inside most places. We have a vaccine passport for some schools nevertheless, so in theory it’s not that different",,Twitter for iPhone
Moon Justin,,#bitcoin,False,2021-09-10 07:01:45,@mtmalinen Thanks Tuomas for the work you have done. It seems many your predictions were right.. now it's full campaign towards vaccine passport in finland also...,,Twitter for Android
Geoff Banks,"Weybridge, England","Leading gambling expert in the UK, with 35 years managing multi platform gambling operations. CEO Geoff Banks Online. Channel 4 Racing and media analyst",False,2021-09-10 07:01:00,"Scotland introduces vaccine passport

1. Experimental drug
2. No life until you have it
3. Increasing range of venues you will need it at
4. Control of state",,Twitter for Android
TomToffee,,EFC Top Balcony STH.,False,2021-09-10 07:00:57,"@originals_1878 @realkitters Have you actually not see one? It isn't your medical history, it is literally just a QR code. The steward you show it to will know nothing else about you except you have a Covid passport. What harm does that do?",,Twitter for Android
Jim,Bloody Leeds,Moving from middle age to the next stage with good grace and humour... Absolutely failing to avoid the grumpy Scottish person stereotype,False,2021-09-10 07:00:49,"I'm not sure I understand  the ""concern"" about vaccine passport being required for access to events but this is why I'm behind it. It's not going to stop people getting Covid but it's going to help in relieving pressure on hospitals https://t.co/5KkQKEU0MT",,Twitter for iPhone
ZAQS Tech News,"Boston, MA",We post the latest Tech News from the ZAQS News Aggregator at https://t.co/wAx7mUC224,False,2021-09-10 07:00:30,How to get a Covid vaccine passport using the NHS app https://t.co/i86iJ136PB,,ZAQS Tech
montymiff:,"BC, Canada","Big ol' cat lady. Bionic. Proud Canuck. Edtech, TdF, celestial body landers, eclectic stuff, artsy stuff, tinfoil hat stuff. Get Vaccinated.!",False,2021-09-10 06:58:43,@Harrietcreigh @kylegriffin1 I'll bet you're wearing your original vaccine passport on your arm.,,Twitter for iPad
Alanso,,,False,2021-09-10 06:58:15,@KayBurley They also said there were no plans for a vaccine passport.,,Twitter for Android
ruShaw,Forever England,life is like a crest of a wave.........so live for the day,False,2021-09-10 06:57:55,"@MarkgLcfc Vaccine Passport soon relabelled as Healrh Passport , limiting every aspect of our lives , how much fast food you eat ,how much alcohol you drink and it will be sold as 'Saving the NHS' !!",,Twitter for Android
shh,Oslo,"Kristen, kulturkonservativ, sans for venstresidens tradisjonelle verdier, opprinnelige idealer og respekt for de gamle arbeiderne som bygde  landet.",False,2021-09-10 06:55:27,Woman Gets Beaten Senselessly by Cops for Entering Mall Without a Vaccine Passport https://t.co/Q6eZ7U16ky,,Twitter for Android
Maurice Salvador,Bali Indonesia ,Private investor. Market analyst.,False,2021-09-10 06:55:17,"Spain’s Supreme Court declares💉passports ILLEGAL

Judges’ reasoning is basically that having to prove💉status breaches fundamental rights without having enough of a positive impact on public health

Makes perfect sense as💉people can still infect others https://t.co/5OL0TzvLWf",,Twitter for iPhone
Nic💖,Glasgow,,False,2021-09-10 06:55:16,"@markydownie122 Telling you restaurants, shopping etc will be next. 3rd booster shots &amp; your Covid pass will become a digital credit score system. It’s all out there in open if people actually bothered to fucking look 🤯🤯 but naw BBC never told them it so can’t be true 🤥🤥",,Twitter for iPhone
Tan - Giraffe (4ever 32),"Reading, England (near)",Proud 2 B a Domestic Violence & Abuse Advocate 4 The You Trust at HHFT. Criminology & Sociology BSC Hons Graduate. Survivor of DV. All views my own.,False,2021-09-10 06:55:11,Iv had to show my Covid pass app @ a few venues in West End &amp; I don’t understand what the problem is of doing so!! All it says is the vaccine u had &amp; the dates!! Nothing else. If it means I can go places then I’m not bothered at all. https://t.co/fB3ROHxEIZ,,Twitter for iPhone
dave,,I can’t think of anything right now,False,2021-09-10 06:54:03,"Ways to win the next federal election: 

1. Promise a referendum on removing the states ability to shut borders 

2. Narrow the abilities of emergency health orders and the length they can be enacted 

3. Remove the incredibly discriminatory vaccine passport, it’s disgusting.",,Twitter for iPhone
Sixtysix,"Loving Europe, hating the EU.",It would seem that many of my fellow countryman are not made of the stuff I had hoped and assumed that they were. 😔,False,2021-09-10 06:53:58,"So, who knows a corrupt Doctor that will give me a Covid Passport in exchange for a brown envelope?!

😉",,Twitter for iPhone
Jasmine Taro,"Geneva, Switzerland",,False,2021-09-10 06:53:42,"If vaccine passport is “Nazi” 🙄 I don’t know what this is. 😡

#ProtectTheKids 
#SecurisezNosEcoles 

@samiahurst @SwissScience_TF @itosettiMD_MBA @DrLeibl @SusScro58355800 https://t.co/ATZVXjBzww","['ProtectTheKids', 'SecurisezNosEcoles']",Twitter for iPhone
Ambridge pony club 💙🇳🇵#FBPE,"Kildare, Ireland",Archers addict since Cameron Fraser broke Lizzy's heart if you are not a listener to BBC TheArchers or Dumteedum you might not want to follow...,False,2021-09-10 06:52:34,"In Ireland here’s how my covid ‘passport’ works. I got vaccinated. The government sent me a QR code. I photographed it and it’s now on my covid tracker app (ours works, cost 5 figures). I go to a cafe I show it I get in. What on earth is so scary? https://t.co/cJKYGcM7ox",,Twitter for iPhone
Saturnin3,,,False,2021-09-10 06:52:33,"@RealShyDawg @Boogie2988 Anyone with a genuine exemption can get a vaccine passport to say they're in the system.

Almost all of the people claiming exemptions are lying.",,Twitter for Android
EURACTIV,Brussels,"Independent, multilingual, pan-European, & constructive. We build the European public sphere. Become a EURACTIV supporter: https://t.co/5QW6JPHpnN | #eaDebates",True,2021-09-10 06:51:36,"Today in ""The Capitals"":

🇨🇿 Andrej Babiš junior “determined to file a criminal complaint” against his father
🇫🇷 Michel Barnier wants to limit role of European courts
🇮🇹 Compulsory #COVID pass for schools
🇵🇱 PiS sends mixed signals on ‘Polexit’

https://t.co/mqGiFfSXEU",,Sprout Social
Joe Smart,N.Ireland .. United Kingdom,Just another average Joe.,False,2021-09-10 06:51:12,"@talkRADIO please tell your guest that I work as a doorman in nightclubs, I also do security at football matches.   Can your guest explain why I will need to check for a covid passport when I don't have one?  I refuse to insist on someone having a jab when I'm not taking it.",,Twitter for Android
Rebel Forest (Rebecca Woods),,"🇬🇧 Ms Always Right, Ex-RAF Techie, IT Bint, Covid Survivor & Refusenik with a stronger, natural defence. No synthetic jabs. 🇬🇧
#Flagshagger",False,2021-09-10 06:50:38,"Nina has swallowed the propaganda. You'd test at the time of entry, a vaccine passport gives as much protection as a library card. https://t.co/FPopmpqRjd",,Twitter for Android
kay bee,,"atheist, cat mom, animal friend..obsessed w/ plant based foods,/dig people who really think for themselves/personal choice for health care",False,2021-09-10 06:50:13,"@lulu_lindi @GrumpyOldLab @pirate_cap @Conspiracies_HQ shit. Honestly, my work has sent emails to office workers saying they MAY require a covid passport. I don't work in the office but the warehouse may be next. I'll just quit. And find a way to create my own job. My partner and I won't be bullied.",,Twitter Web App
Tamzin Halpin,crazyville,,False,2021-09-10 06:50:02,"@JuliaHB1 @talkRADIO I purchased tickets to large event early in August, the event is in November... can they insist on a vaccine passport when the rule was not present at time of purchase? What are my rights in this case? Hope you can help 🙏🏼",,Twitter for iPhone
Michael Ball,DC Area,"Very introverted, easily misunderstood.

“What you are speaks so loudly, we cannot understand what you write.”

Use NAC and ALA for all pregnancy stages.",False,2021-09-10 06:49:47,"@FireLecce Ask yourself this: If there’s a vaccine passport system, then why wouldn’t bureaucrats be able to build it up into some social credit system where things other than vaccine status make you a second class citizen? Why wouldn’t they try something so surreal? https://t.co/xE53oWN7uE",,Twitter Web App
John,Verbum Dei caro factum est,"Love God with all your heart, all your soul and all your mind. And love your neighbour as yourself.",False,2021-09-10 06:49:30,"@Vegabond85 @jordanbpeterson Are you going to get your vaccine passport? I don't intend to use any of those ""services"" that will require one, so I'm thinking ""no"". What happens after the window for getting one closes?",,Twitter for Android
Amanda Woods,,,False,2021-09-10 06:49:19,@shandro what a joke I We need a vaccine passport people should not be allowed to use non essential services fell being vaccinated,,Twitter for Android
Nic💖,Glasgow,,False,2021-09-10 06:49:14,"I actually don’t give a fuck anymore if people are sick of hearing or seeing me post about Covid, If you believe in a vaccine passport your part of the problem. This is only the start.",,Twitter for iPhone
Ryan Melville,Glasgow,,False,2021-09-10 06:49:14,@CelticFCSLO any time scale about refunds for season ticket holders without the vaccine passport now that it’s official JP?,,Twitter for iPhone
UKHospitality Scotland,,"UKHospitality Scotland is the voice of Scottish hospitality - hotels and other accommodation, restaurants, caterers, pubs, clubs, attractions & more",False,2021-09-10 06:49:12,Covid Scotland: Anger mounts over Scotland's vaccine passport scheme amid claims it is 'riddled with holes' | The Scotsman  https://t.co/BJI5FModJP,,Twitter for iPhone
Dale,Cambridgeshire,Proud to be a fan of Luton Town FC.,False,2021-09-10 06:48:55,"If @BorisJohnson and @Conservatives introduce vaccine passport's with or without a vote they will be finished for me!
#NoVaccinePassportsAnywhere https://t.co/HtlbDgLdVq",,Twitter for Android
Bobby Coggins,"Franklin, NC ","Citizen journalist, blogger, and Counterjihadist. @WPIG is my twitmo acct
Don't follow if you can't tolerate differing opinions!!!

https://t.co/Og5XLlh9bl",False,2021-09-10 06:48:48,"Welp. The surgical masks win out over the cloth masks % my preferred neck gaiters in a proper randomized study

Face masks for COVID pass their largest test yet
A rigorous study finds that surgical masks are highly protective, but cloth masks fall short.

https://t.co/xf6lu4rVc5",,TweetDeck
Bethany,,"I am happy to amicably debate but if you come at me with hate you will get my sarcasm in return ✌

indy supporting Weegie in Lanarkshire",False,2021-09-10 06:48:44,"Do you agree or disagree with the vaccine passport coming into effect in Scotland from the 1st of October? 

Retweet for a bigger sample please",,Twitter for Android
Jimmy Ramport,,I’m just a guy trying to make sense of this world. #SayNoToTheGreatReset #SayNoToThe4thIndustrialRevolution #NoVaccinePassports,False,2021-09-10 06:48:40,Well from October 1st in #Scotland it won’t be a case of Donald Where's Your Troosers? It will be Donald where’s your vaccine passport? 😔 #SadDayForFreedom #NoVaccinePassports,['Scotland'],Twitter for iPad
Seónaid Burns🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Edinburgh, Scotland",,False,2021-09-10 06:48:22,"@bugg3r_it @MarkEdgar34 The vaccinated people also have the freedom to spread the virus to others since the vaccine doesn't stop the spread, what difference does a vaccine passport make?",,Twitter for Android
Johnjo McGovern,Lincoln,This account is a tribute to Frank Ryan,False,2021-09-10 06:47:57,"Do the players have to be vaccinated? 

Do the politicians in the House of Commons need to have a vaccine passport?",,Twitter for iPhone
DK,"England, United Kingdom",,False,2021-09-10 06:47:17,@JamesMelville Masks and the Covid pass (can alternatively do tests) working in France with an R of 0.69.  Never let facts get in the way of your rants Jimmy.,,Twitter for iPhone
Dan 💙💛,Essex,"Dad, Hammer, fanatical but average golfer. #golfmate",False,2021-09-10 06:46:46,"@visitportugal Hi, can’t wait to fly out to Vilamoura for golf weekend. I’m double-vaccinated. I have the NHS Covid Pass (UK equivalent to EU Covid pass) which shows vaccinations - do you accept this for entry or do I still need tests?",,Twitter for iPhone
George Mathew,NYC and NJ,"Conductor, മലയാളി, migrant, making transnational #SocialImpact & #PublicDiplomacy via Music, Artistic Dir. of @music4lifeintl | Mr. @bowiesnodgrass He/Him",False,2021-09-10 06:46:26,"Would ⁦@TuckerCarlson⁩ ⁦@seanhannity⁩ and ⁦@IngrahamAngle⁩ like to resign in protest?

⁦@FoxNews⁩ has quietly implemented its own version of a vaccine passport while its top personalities attack them - CNN https://t.co/LfIa9jJYfM",,Twitter for iPhone
Kate Nicholls,London,"CEO UKHospitality - voice of the most dynamic, innovative & entrepreneurial sectors. Co-chair London Tourism Recovery Board,  Disability Ambassador.",False,2021-09-10 06:46:20,Anger mounts over Scotland's vaccine passport scheme for nightclubs and big events - “illiberal and riddles with holes” say Lib Dem and Cons MSPs https://t.co/dHIC7dvQSi,,Twitter for iPad
ScottySmash,Canada,"The data doesn't lie, but people do. Enjoy your short stay between offensive tweets!  
                                     Pronouns:  MooseKnuckle/MeeseKnuckle",False,2021-09-10 06:46:17,@tony_jerebic @Chuck_zw @owlcovegirl @MaximeBernier Or that whole vaccine passport and the violaton of the Charter of Rights and Freedoms thing.,,Twitter for Android
i newspaper,,"Your essential daily briefing.
Follow us: @ipaperviews🗣️ @ipapersport🏉 @ipapermoney📈 @iPaperTravel✈️
Sign up to our newsletters📨: https://t.co/kzvIzeY5CN",True,2021-09-10 06:45:52,What the new vaccine passport rules are in Scotland and how to get a Covid certificate https://t.co/QRzoSxwam6,,Echobox
Homer,,,False,2021-09-10 06:45:45,"People need to make a stand against this Covid passport shit if you’ve been vaccinated or not, it’s clearly not right that it’s been passed in parliament. Taking away the right from someone trying to get back to normality because they don’t want to receive a vaccine? wow 😔",,Twitter for iPhone
McCheeky 🇸🇪🇨🇦,"Okanagan, BC 🇨🇦🇸🇪",Double-vaxxed.,False,2021-09-10 06:45:32,Nobody is enforcing mask wearing in the mall where you don't need a vaccine passport.,,Twitter for Android
richygraham,,,False,2021-09-10 06:45:11,When we turning the place upside down with this Covid passport shit? No a demo full of David Ike fans a fucking demo for the masses. Enough’s enough with this bullshit!!,,Twitter for iPhone
HB,,Absolute Savage sc: Haydn.bain,False,2021-09-10 06:44:26,Surprise you how controlled our country already is. Never mind adding a vaccine passport. https://t.co/ZMKhjPoLS6,,Twitter for iPhone
Ross miller,,,False,2021-09-10 06:44:17,So i can get a covid passport get into a nightclub and still have covid,,Twitter for Android
"🅲🅰🆃 🏴‍☠️~ Be A Patriot, Get Vaccinated!","Right Here, Right Now","WE WILL NEVER FORGET THE TERRORIST ATTACKS ON AMERICA: Sep 11, 2001 & Jan 6th, 2021! #IamTheIntolerantLeft #BlackLivesMatter #StopAsianHate #FreshVoicesRise",False,2021-09-10 06:44:05,@gutgremlins And show proof (vaccine passport) of full vaccinations,,Twitter for iPhone
JB Cloete,"Cape Town, South Africa","Captain of my ship, master of my destiny.",False,2021-09-10 06:43:59,"@Magda_Wierzycka Please correct me if I am wrong.

A vaccine passport means that if you have been double jabbed and have Covid you can go to events, but if you have not been double jabbed and don’t have Covid you cannot go to events",,Twitter for iPhone
Tommy,United Kingdom,,False,2021-09-10 06:43:45,@NicolaSturgeon turning Scotland into North Korea.. you’ve lost my vote for independence. I’ll never vote for you amor any other party ever again. Oh and you can stick your vaccine passport where the sun don’t shine..,,Twitter for iPhone
N.,,✨,False,2021-09-10 06:42:50,@News24 And for those with no smartphones? What must they do? Or is this vaccine passport only for the middle and upper class?,,Twitter for iPhone
Prairiesown,,Equality - Freedom - Love - Spirituality and Unity gives us power over - Division - Fear - Hatred - Racism,False,2021-09-10 06:42:50,"Let’s tax the Sun and make it use a vaccine pass to shine, “trust the science” #LiberalMajority or #LiberalPurge","['LiberalMajority', 'LiberalPurge']",Twitter for iPhone
No Pussy Footing Around,,I'd like to get to the point! I don't like to pussyfoot around.,False,2021-09-10 06:42:20,"The vaccine passport is not a law it's a policy.

Until it's made into a law, no business no employer has the right to ask to see your vaccine password.
This is under the Canadian privacy act.",,Twitter for Android
Piotr Mieczkowski,"Warsaw, Poland","TMT Expert & Advisor | Managing Director of Digital Poland Foundation - Leading AI and Digital Think and Do Tank in Poland, organiser of Digital Festival",False,2021-09-10 06:41:43,"Italy to make COVID pass compulsory for schools. The obligation to show the green pass will soon be extended to most public and private workplaces.

https://t.co/nHEdDuoye4",,Twitter for Android
Dave IV Ray,"England, United Kingdom",Glad old man,False,2021-09-10 06:40:55,@SkyNews So if EPL matches need a COVID pass .. then clubs need to disclose if players and staff are also double jabbed otherwise it’s pointless,,Twitter for iPhone
Tory Rejoiner!,london,"free market, free choice, personal independence, small government, low taxation, protect the weakest, atheist, mixed race. does that make me a Conservative?",False,2021-09-10 06:40:44,"@ArchRose90 @zac_des Nope.  Went to Italy, vaccine passport is a normal way of life.",,Twitter for iPad
Baldy Gerrard,"Scotland, United Kingdom","Family
Politics 
Football",False,2021-09-10 06:40:42,What are the Scottish Conservatives saying about this ridiculous vaccine passport nonsense?,,Twitter Web App
SilverBear,,,False,2021-09-10 06:40:21,"To anyone  enjoying the benefits of the vaccine passport,enjoy the fun while it lasts 
In a short while,more requirements will be forced upon you
At some point you will face a decision whether to stick or twist 
The unjabbed have already done that,under no pressure 
Choose wisely",,Twitter Web App
dennis hawkins,UK,Bah humbug,False,2021-09-10 06:40:13,@thejamesmax @talkRADIO Get rid of Carrie from the decision making. Stop all this net zero nonsense. Stop all illegal immigration. Stop vaccine passport and lockdown nonsense. Come down harder on police and woke PC bullshit like XR and BLM. Make cancel culture illegal. Stop plowing money into NHS,,Twitter Web App
Bernie Mimarex,Canada,"Old account of 14, 000+ followers was deleted by Twitter. Please help me gain them back. Will follow back. 

Pro freedom. Pro freedom of speech. Anti Trudeau.",False,2021-09-10 06:39:44,"@Charly13 @olestyles777 Yeah, for some reason I don't think restaurants are struggling to find people willing to eat out. Everywhere I go is packed with people. Losing a conspiracy theorists who refuses to show a vaccine pass won't do anything.",,Twitter for Android
Elliot Pinto 🌸,"London, England","Crypto, @spicegirls, chicken, human rights and @RuPaulsDragRace enthusiast. Not necessarily in that order. 🏳️‍🌈",False,2021-09-10 06:39:12,"@jbhearn Double jabbed today but no doubt triple jabbed soon. And then ultimately as many times as the government tells you. 

Only if you want your freedom of course. You can still exist as a non jabbed outcast. 

For the time being.

https://t.co/RmqJ3XwrsD",,Twitter for iPhone
