,0
medium vaccine passport,0.2688756439574162
positive thing business,0.2688756439574162
booster shot necessary,0.26822005596393994
team suck fan,0.26822005596393994
difficult regulate booster,0.26822005596393994
wiz vaccine card,0.26822005596393994
loser team suck,0.26822005596393994
federal government believe,0.26822005596393994
fan suck thug,0.26822005596393994
difference space dose,0.26822005596393994
vaccine passport difficult,0.26822005596393994
run eventually need,0.26822005596393994
thug chief laugh,0.26822005596393994
social distancing vaccine,0.26822005596393994
ticket cell phone,0.26822005596393994
need flash passport,0.26822005596393994
good citizen covid,0.26822005596393994
background check instead,0.26822005596393994
card prove anyways,0.26822005596393994
distancing vaccine pass,0.26822005596393994
enter business mean,0.26822005596393994
business mean catch,0.26822005596393994
phone excuse work,0.26822005596393994
passport run eventually,0.26822005596393994
virus place require,0.26822005596393994
digital ticket cell,0.26822005596393994
vaccine passport loser,0.26822005596393994
chief laugh loud,0.26822005596393994
suck fan suck,0.26822005596393994
place require mask,0.26822005596393994
wait good citizen,0.26822005596393994
check instead vaccine,0.26822005596393994
appreciate understand efficacy,0.26822005596393994
space dose wrong,0.26822005596393994
require background check,0.26822005596393994
suck thug chief,0.26822005596393994
wrong simply dose,0.26822005596393994
dose wrong simply,0.26822005596393994
regulate booster shot,0.26822005596393994
eventually need flash,0.26822005596393994
spread mean spread,0.26822005596393994
passport loser team,0.26822005596393994
simply dose vaccine,0.26822005596393994
mean spread rate,0.26822005596393994
cell phone excuse,0.26822005596393994
efficacy difference space,0.26822005596393994
vaccine passport run,0.26822005596393994
hey require background,0.26822005596393994
passport digital ticket,0.26822005596393994
require mask social,0.26822005596393994
vaccine card prove,0.26822005596393994
flash passport digital,0.26822005596393994
understand efficacy difference,0.26822005596393994
mean catch variant,0.26822005596393994
gee wiz vaccine,0.26822005596393994
mask social distancing,0.26822005596393994
spread rate vaccinate,0.26822005596393994
government believe vaccine,0.26822005596393994
passport difficult regulate,0.26822005596393994
passport enter business,0.26822005596393994
spread virus place,0.26822005596393994
covid passport enter,0.26822005596393994
rate vaccinate individual,0.26822005596393994
catch variant gee,0.26822005596393994
individual likely spread,0.26822005596393994
variant gee wiz,0.26822005596393994
vaccinate individual likely,0.26822005596393994
pass phone alongside,0.26790149243446093
hi fully vaccinate,0.26790149243446093
alongside vaccine valid,0.26790149243446093
phone alongside vaccine,0.26790149243446093
immunity use come,0.26790149243446093
license drive car,0.26774118061478225
miss point require,0.26774118061478225
point require vaccine,0.26774118061478225
require driver license,0.26774118061478225
access certain thing,0.26774118061478225
car society work,0.26774118061478225
thing example require,0.26774118061478225
passport wo access,0.26774118061478225
wo access certain,0.26774118061478225
example require driver,0.26774118061478225
certain thing example,0.26774118061478225
drive car society,0.26774118061478225
reject fat people,0.26753415551838006
restaurant reject fat,0.26753415551838006
limitation want right,0.26753415551838006
fat people want,0.26753415551838006
mandate mean restaurant,0.26753415551838006
private company set,0.26753415551838006
passport mandate mean,0.26753415551838006
people want right,0.26753415551838006
right private company,0.26753415551838006
company set limitation,0.26753415551838006
want right private,0.26753415551838006
mean restaurant reject,0.26753415551838006
set limitation want,0.26753415551838006
vaccination recent covid,0.26739058276057776
result eligible pass,0.26739058276057776
include vaccination recent,0.26739058276057776
recent covid test,0.26739058276057776
love ask nhs,0.26739058276057776
thing love ask,0.26739058276057776
ask nhs covid,0.26739058276057776
pass include vaccination,0.26739058276057776
test result eligible,0.26739058276057776
eligible pass nhs,0.26739058276057776
passport available vaccine,0.2672612419124244
device citizen tracking,0.2672612419124244
identical scar forehead,0.2672612419124244
unbelievable vaccine passport,0.2672612419124244
register health pass,0.2672612419124244
day follow suspend,0.2672612419124244
phone application check,0.2672612419124244
fairytale science science,0.2672612419124244
change survive covid,0.2672612419124244
race sex design,0.2672612419124244
vaccine passport source,0.2672612419124244
covidpassport violation civil,0.2672612419124244
flu fully vaccinate,0.2672612419124244
talk seasonal flu,0.2672612419124244
vaccine passport nice,0.2672612419124244
soon race sex,0.2672612419124244
use home use,0.2672612419124244
flight check arrival,0.2672612419124244
sure support wallet,0.2672612419124244
covid passport speak,0.2672612419124244
bond identical scar,0.2672612419124244
country freedom remove,0.2672612419124244
passport morph mygov,0.2672612419124244
staff phone application,0.2672612419124244
tyranny jab single,0.2672612419124244
pass consider absent,0.2672612419124244
final shortlist challenge,0.2672612419124244
religious brain believe,0.2672612419124244
passport wish passport,0.2672612419124244
long chicken pox,0.2672612419124244
vaccine passport morph,0.2672612419124244
fine paper copy,0.2672612419124244
datum covid passport,0.2672612419124244
challenge invention electronic,0.2672612419124244
ve wake amp,0.2672612419124244
remove absurd covid,0.2672612419124244
boost vaccination rate,0.2672612419124244
try limit vaccine,0.2672612419124244
apart want vaccinate,0.2672612419124244
guideline subjective manner,0.2672612419124244
vaccine passport dry,0.2672612419124244
like fancy chicken,0.2672612419124244
people jesus christ,0.2672612419124244
know tourist threat,0.2672612419124244
adopt dog vaccine,0.2672612419124244
covid pass health,0.2672612419124244
booster decide necessary,0.2672612419124244
age death yrs,0.2672612419124244
apartheid religious division,0.2672612419124244
importantly insane claim,0.2672612419124244
country enter know,0.2672612419124244
rent control choose,0.2672612419124244
province plan rent,0.2672612419124244
appeal electronic service,0.2672612419124244
passport crime vaccine,0.2672612419124244
patronize private establishment,0.2672612419124244
fair free decision,0.2672612419124244
include application declaration,0.2672612419124244
passport let country,0.2672612419124244
religious division soon,0.2672612419124244
copy backup encourage,0.2672612419124244
refuse vax lodge,0.2672612419124244
remind people jesus,0.2672612419124244
passenger issue personal,0.2672612419124244
check arrival manila,0.2672612419124244
passport nice try,0.2672612419124244
link social service,0.2672612419124244
vaxxed link covid,0.2672612419124244
amp innovation centre,0.2672612419124244
link covid passport,0.2672612419124244
vaccine passport explore,0.2672612419124244
passport expensive real,0.2672612419124244
passport explore province,0.2672612419124244
violation civil right,0.2672612419124244
peace mind trust,0.2672612419124244
decide misinformation violation,0.2672612419124244
decide necessary order,0.2672612419124244
crime vaccine emergency,0.2672612419124244
contribute economy travel,0.2672612419124244
use application enter,0.2672612419124244
freakbeat use application,0.2672612419124244
passport dry run,0.2672612419124244
live oppose digital,0.2672612419124244
vaccinate win prevent,0.2672612419124244
leave registration passenger,0.2672612419124244
control choose wisely,0.2672612419124244
immune vaccinate win,0.2672612419124244
application check reassure,0.2672612419124244
conservative deal speak,0.2672612419124244
brain believe fairytale,0.2672612419124244
application declaration receive,0.2672612419124244
declaration receive state,0.2672612419124244
pass sanitaire policy,0.2672612419124244
listen end apart,0.2672612419124244
free decision consequence,0.2672612419124244
wrong single booster,0.2672612419124244
suspend president continue,0.2672612419124244
suspend think fair,0.2672612419124244
centre final shortlist,0.2672612419124244
amp wonder head,0.2672612419124244
wallet health pass,0.2672612419124244
application enter use,0.2672612419124244
application fine paper,0.2672612419124244
passport evict salim,0.2672612419124244
wording real world,0.2672612419124244
wonder head vaccine,0.2672612419124244
support wallet health,0.2672612419124244
continue provide megaphone,0.2672612419124244
covid ave age,0.2672612419124244
research amp innovation,0.2672612419124244
pcr test clear,0.2672612419124244
think fair free,0.2672612419124244
speak health professional,0.2672612419124244
use application pcr,0.2672612419124244
support research amp,0.2672612419124244
deal speak covid,0.2672612419124244
bride planet vaccine,0.2672612419124244
qr code present,0.2672612419124244
freedom remove absurd,0.2672612419124244
let country enter,0.2672612419124244
source discrimination wording,0.2672612419124244
forehead vaccine passport,0.2672612419124244
deal long chicken,0.2672612419124244
passenger register health,0.2672612419124244
speak extremism sign,0.2672612419124244
innovation centre final,0.2672612419124244
foretold book revelation,0.2672612419124244
amp jab wrong,0.2672612419124244
passport actual passport,0.2672612419124244
application pcr test,0.2672612419124244
lodge complaint illegal,0.2672612419124244
lodge complaint screenshot,0.2672612419124244
vaccinate baby vaccine,0.2672612419124244
state social assistance,0.2672612419124244
consider absent justification,0.2672612419124244
free movement nz,0.2672612419124244
wake amp wonder,0.2672612419124244
fancy chicken vegetable,0.2672612419124244
violation community guideline,0.2672612419124244
use application law,0.2672612419124244
people decide misinformation,0.2672612419124244
speak covid passport,0.2672612419124244
limit vaccine vaccine,0.2672612419124244
follow suspend think,0.2672612419124244
pass leave registration,0.2672612419124244
pass implement place,0.2672612419124244
death yrs old,0.2672612419124244
survive covid ave,0.2672612419124244
credit adopt dog,0.2672612419124244
pass health apartheid,0.2672612419124244
consider enter datum,0.2672612419124244
implement place use,0.2672612419124244
personal qr code,0.2672612419124244
use validation peace,0.2672612419124244
right covid passport,0.2672612419124244
illegal covidpassport violation,0.2672612419124244
insane claim vaccine,0.2672612419124244
registration passenger issue,0.2672612419124244
issue personal qr,0.2672612419124244
actual passport wish,0.2672612419124244
professional plan rd,0.2672612419124244
health pass implement,0.2672612419124244
chicken pox sister,0.2672612419124244
order vaccine passport,0.2672612419124244
experimental drug trust,0.2672612419124244
world evidence demonstrate,0.2672612419124244
electronic device citizen,0.2672612419124244
sanitaire policy effective,0.2672612419124244
vaccination rate number,0.2672612419124244
wish passport expensive,0.2672612419124244
run real event,0.2672612419124244
real world evidence,0.2672612419124244
trust blockchain cloud,0.2672612419124244
enter use home,0.2672612419124244
jab single amp,0.2672612419124244
single booster decide,0.2672612419124244
expensive real wish,0.2672612419124244
travel passport available,0.2672612419124244
economy travel passport,0.2672612419124244
passport speak health,0.2672612419124244
real wish thing,0.2672612419124244
argue pass sanitaire,0.2672612419124244
citizen contribute economy,0.2672612419124244
clear freakbeat use,0.2672612419124244
passport source discrimination,0.2672612419124244
double vaxxed link,0.2672612419124244
jab wrong single,0.2672612419124244
scotia platform tax,0.2672612419124244
establishment argue pass,0.2672612419124244
health pass leave,0.2672612419124244
pox sister terrible,0.2672612419124244
misinformation violation community,0.2672612419124244
nz canzuk plus,0.2672612419124244
electronic service include,0.2672612419124244
complaint illegal covidpassport,0.2672612419124244
jab talk seasonal,0.2672612419124244
test clear exempt,0.2672612419124244
discrimination wording real,0.2672612419124244
shingle bond identical,0.2672612419124244
single amp jab,0.2672612419124244
citizen appeal electronic,0.2672612419124244
trust immune vaccinate,0.2672612419124244
clear exempt use,0.2672612419124244
protect country freedom,0.2672612419124244
travel passport let,0.2672612419124244
platform tax credit,0.2672612419124244
absent justification day,0.2672612419124244
passport prohibit lodge,0.2672612419124244
dog vaccine passport,0.2672612419124244
salim speak extremism,0.2672612419124244
vaccine save world,0.2672612419124244
shortlist challenge invention,0.2672612419124244
safe medical tyranny,0.2672612419124244
sister terrible case,0.2672612419124244
division soon race,0.2672612419124244
justification day follow,0.2672612419124244
want vaccinate baby,0.2672612419124244
citizen tracking cite,0.2672612419124244
old listen end,0.2672612419124244
megaphone tyrant ayatollah,0.2672612419124244
effective boost vaccination,0.2672612419124244
accord free movement,0.2672612419124244
manner suspend president,0.2672612419124244
vaccine vaccine save,0.2672612419124244
community guideline subjective,0.2672612419124244
president continue provide,0.2672612419124244
vaccine emergency approve,0.2672612419124244
seasonal flu fully,0.2672612419124244
prohibit lodge complaint,0.2672612419124244
dollar like fancy,0.2672612419124244
oppose digital patronize,0.2672612419124244
absurd covid pass,0.2672612419124244
mind trust blockchain,0.2672612419124244
mind good thing,0.2672612419124244
threat citizen contribute,0.2672612419124244
subjective manner suspend,0.2672612419124244
university send email,0.2672612419124244
come bride planet,0.2672612419124244
thing dollar like,0.2672612419124244
case ve wake,0.2672612419124244
medical tyranny jab,0.2672612419124244
cloud venture startup,0.2672612419124244
policy effective boost,0.2672612419124244
validation peace mind,0.2672612419124244
university student support,0.2672612419124244
present flight check,0.2672612419124244
home use application,0.2672612419124244
exempt use application,0.2672612419124244
receive state social,0.2672612419124244
health professional plan,0.2672612419124244
case baby cause,0.2672612419124244
world religious brain,0.2672612419124244
baby cause shingle,0.2672612419124244
digital link social,0.2672612419124244
scar forehead vaccine,0.2672612419124244
drug trust immune,0.2672612419124244
win prevent delta,0.2672612419124244
jesus christ come,0.2672612419124244
claim vaccine passport,0.2672612419124244
digital patronize private,0.2672612419124244
rd jab talk,0.2672612419124244
tax credit adopt,0.2672612419124244
check reassure nhs,0.2672612419124244
private establishment argue,0.2672612419124244
paper copy backup,0.2672612419124244
place use validation,0.2672612419124244
evidence demonstrate possible,0.2672612419124244
baby vaccine passport,0.2672612419124244
drug experimental drug,0.2672612419124244
yrs old listen,0.2672612419124244
extremism sign accord,0.2672612419124244
choose wisely nspoli,0.2672612419124244
platform people decide,0.2672612419124244
mygov digital link,0.2672612419124244
nice try limit,0.2672612419124244
morph mygov digital,0.2672612419124244
vaccine passport actual,0.2672612419124244
head vaccine passport,0.2672612419124244
ave age death,0.2672612419124244
social service social,0.2672612419124244
blockchain cloud venture,0.2672612419124244
service social credit,0.2672612419124244
covid passport evict,0.2672612419124244
dry run real,0.2672612419124244
sign accord free,0.2672612419124244
provide megaphone tyrant,0.2672612419124244
student support research,0.2672612419124244
cause shingle bond,0.2672612419124244
wait prove importantly,0.2672612419124244
civil right covid,0.2672612419124244
evict salim speak,0.2672612419124244
movement nz canzuk,0.2672612419124244
vaccine passport crime,0.2672612419124244
believe fairytale science,0.2672612419124244
service include application,0.2672612419124244
available vaccine passport,0.2672612419124244
approve drug experimental,0.2672612419124244
social assistance consider,0.2672612419124244
sex design divide,0.2672612419124244
necessary order vaccine,0.2672612419124244
plan rd jab,0.2672612419124244
invention electronic device,0.2672612419124244
plan rent control,0.2672612419124244
easy vaccine passport,0.2672612419124244
nhs application fine,0.2672612419124244
emergency approve drug,0.2672612419124244
explore province plan,0.2672612419124244
email vaccine pass,0.2672612419124244
save world religious,0.2672612419124244
planet vaccine passport,0.2672612419124244
yes wait prove,0.2672612419124244
tourist threat citizen,0.2672612419124244
enter know tourist,0.2672612419124244
science science clear,0.2672612419124244
aussie refuse vax,0.2672612419124244
assistance consider enter,0.2672612419124244
covid passport prohibit,0.2672612419124244
think safe medical,0.2672612419124244
terrible case baby,0.2672612419124244
vax lodge complaint,0.2672612419124244
rate number clear,0.2672612419124244
encourage vaccination mind,0.2672612419124244
backup encourage vaccination,0.2672612419124244
wish thing dollar,0.2672612419124244
code present flight,0.2672612419124244
vaccination mind good,0.2672612419124244
real event foretold,0.2672612419124244
vaccine pass consider,0.2672612419124244
enter datum covid,0.2672612419124244
reassure nhs application,0.2672612419124244
christ come bride,0.2672612419124244
health apartheid religious,0.2672612419124244
send email vaccine,0.2672612419124244
event foretold book,0.2672612419124244
prove importantly insane,0.2672612419124244
end apart want,0.2672612419124244
try recapture dining,0.266662655521436
outside warm month,0.266662655521436
dinner outside warm,0.266662655521436
experience need vaccine,0.266662655521436
bistro table eat,0.266662655521436
dining experience need,0.266662655521436
homemade bistro table,0.266662655521436
month try recapture,0.266662655521436
table eat candlelight,0.266662655521436
eat candlelight dinner,0.266662655521436
recapture dining experience,0.266662655521436
warm month try,0.266662655521436
candlelight dinner outside,0.266662655521436
silent majority conservative,0.2658776536371134
come completely form,0.2658776536371134
vote need come,0.2658776536371134
want silent majority,0.2658776536371134
passport discrimination vote,0.2658776536371134
majority conservative vote,0.2658776536371134
conservative vote need,0.2658776536371134
completely form vaccine,0.2658776536371134
need come completely,0.2658776536371134
discrimination vote want,0.2658776536371134
vote want vaccine,0.2658776536371134
vaccine passport discrimination,0.2658776536371134
big protest business,0.26561991414200353
amp set thing,0.26561991414200353
massive case civil,0.26561991414200353
disobedience amp outside,0.26561991414200353
thing big protest,0.26561991414200353
protest business want,0.26561991414200353
set thing big,0.26561991414200353
passport money truthseekerszar,0.26561991414200353
outside amp set,0.26561991414200353
civil disobedience amp,0.26561991414200353
amp outside amp,0.26561991414200353
case civil disobedience,0.26561991414200353
owner city suddenly,0.2656000734922455
resident let hair,0.2656000734922455
movie stay hotel,0.2656000734922455
bar restaurant movie,0.2656000734922455
business owner city,0.2656000734922455
grow skip bar,0.2656000734922455
hotel require vaccine,0.2656000734922455
skip bar restaurant,0.2656000734922455
hair grow skip,0.2656000734922455
stay hotel require,0.2656000734922455
let hair grow,0.2656000734922455
restaurant movie stay,0.2656000734922455
passport business owner,0.2656000734922455
outer citizen contact,0.2650365827478064
direct people check,0.2650365827478064
passport come fall,0.2650365827478064
mandatory vaccine outer,0.2650365827478064
contact direct people,0.2650365827478064
worker need mandatory,0.2650365827478064
come fall mandatoryvaccination,0.2650365827478064
citizen contact direct,0.2650365827478064
fall mandatoryvaccination nypolice,0.2650365827478064
check mandatory vaccine,0.2650365827478064
people check mandatory,0.2650365827478064
vaccine outer citizen,0.2650365827478064
passport need test,0.26501404598907585
fruition place like,0.26501404598907585
come fruition place,0.26501404598907585
like shop vaccine,0.26501404598907585
place like shop,0.26501404598907585
shop vaccine passport,0.26501404598907585
think threat come,0.26501404598907585
passport clear need,0.26501404598907585
threat come fruition,0.26501404598907585
vaccine passport clear,0.26501404598907585
need test time,0.26501404598907585
clear need vaccinate,0.26501404598907585
need vaccinate vaccine,0.26501404598907585
mandatory airline ask,0.26486243095902534
passport bring mandatory,0.26486243095902534
worry need vaccine,0.26486243095902534
hotel think football,0.26486243095902534
loose flight hotel,0.26486243095902534
able fly loose,0.26486243095902534
airline ask wo,0.26486243095902534
think football disagree,0.26486243095902534
bring mandatory airline,0.26486243095902534
fly loose flight,0.26486243095902534
ask wo able,0.26486243095902534
flight hotel think,0.26486243095902534
wo able fly,0.26486243095902534
vaxxe thinking simple,0.2647800018564968
vaccine wake stay,0.2647800018564968
thinking simple vaccine,0.2647800018564968
smart amp vaxxe,0.2647800018564968
stop wait amp,0.2647800018564968
amp vaxxe thinking,0.2647800018564968
stay home order,0.2647800018564968
order lockdown vaccine,0.2647800018564968
passport stop wait,0.2647800018564968
simple vaccine wake,0.2647800018564968
home order lockdown,0.2647800018564968
lockdown vaccine vaccine,0.2647800018564968
wake stay home,0.2647800018564968
wo able attack,0.2645270039411842
stay death stay,0.2645270039411842
toole support vaccine,0.2645270039411842
thing wo able,0.2645270039411842
stay minimal imagine,0.2645270039411842
minimal imagine fine,0.2645270039411842
attack toole support,0.2645270039411842
travel long unvaccinated,0.2645270039411842
able attack toole,0.2645270039411842
death stay minimal,0.2645270039411842
passport travel long,0.2645270039411842
long unvaccinated stay,0.2645270039411842
unvaccinated stay death,0.2645270039411842
know wo table,0.26448335405239914
eat restaurant glad,0.26448335405239914
restaurant glad know,0.26448335405239914
think punishment reward,0.26448335405239914
punishment reward ridiculous,0.26448335405239914
punishment libertarian immature,0.26448335405239914
reward ridiculous care,0.26448335405239914
immature think punishment,0.26448335405239914
ridiculous care vaccine,0.26448335405239914
passport require eat,0.26448335405239914
libertarian immature think,0.26448335405239914
glad know wo,0.26448335405239914
require eat restaurant,0.26448335405239914
service think voter,0.26371783956360234
voter racist think,0.26371783956360234
think voter racist,0.26371783956360234
law effect ny,0.26371783956360234
effect ny deny,0.26371783956360234
racist think vaccine,0.26371783956360234
black vaccinate ny,0.26371783956360234
deny service think,0.26371783956360234
whack job share,0.2636805178456002
tweet state fear,0.2636805178456002
fear fear vaccine,0.2636805178456002
share vaccine prevent,0.2636805178456002
passport whack job,0.2636805178456002
prevent death time,0.2636805178456002
job share vaccine,0.2636805178456002
state fear fear,0.2636805178456002
death time tweet,0.2636805178456002
vaccine passport whack,0.2636805178456002
time tweet state,0.2636805178456002
vaccine prevent death,0.2636805178456002
good decision step,0.26338573956801065
decision step support,0.26338573956801065
vaccination form passport,0.26338573956801065
low percentage black,0.26338573956801065
indoor venue standard,0.26338573956801065
passport indoor venue,0.26338573956801065
people safe possible,0.26338573956801065
caution people safe,0.26338573956801065
proof vaccination form,0.26338573956801065
racist mention low,0.26338573956801065
step support vaccine,0.26338573956801065
bring white liberal,0.26338573956801065
white liberal standards,0.26338573956801065
venue standard bring,0.26338573956801065
mention low percentage,0.26338573956801065
black people jab,0.26338573956801065
safe possible standardized,0.26338573956801065
percentage black people,0.26338573956801065
standards racist mention,0.26338573956801065
liberal standards racist,0.26338573956801065
form passport need,0.26338573956801065
standardized proof vaccination,0.26338573956801065
time caution people,0.26338573956801065
standard bring white,0.26338573956801065
possible standardized proof,0.26338573956801065
passport time caution,0.26338573956801065
dose qr code,0.26332569550763435
qr code nhs,0.26332569550763435
need nd dose,0.26332569550763435
code greenpass nhscovidpass,0.26332569550763435
code nhs application,0.26332569550763435
walk need nd,0.26332569550763435
pass accept scanning,0.26332569550763435
nhs application walk,0.26332569550763435
qr code greenpass,0.26332569550763435
nd dose qr,0.26332569550763435
scanning qr code,0.26332569550763435
accept scanning qr,0.26332569550763435
application walk need,0.26332569550763435
amp nice france,0.26315082653782695
nice france italians,0.26315082653782695
heart liberty come,0.26315082653782695
italians french citizen,0.26315082653782695
france italians french,0.26315082653782695
french citizen walk,0.26315082653782695
liberty come uk,0.26315082653782695
valid matching pair,0.26294633639309845
card racist voter,0.26294633639309845
mind admit shit,0.26294633639309845
require valid matching,0.26294633639309845
matching pair vaccine,0.26294633639309845
passport require valid,0.26294633639309845
shit shock value,0.26294633639309845
racist mind admit,0.26294633639309845
racist voter law,0.26294633639309845
voter law racist,0.26294633639309845
admit shit shock,0.26294633639309845
law racist mind,0.26294633639309845
pair vaccine card,0.26294633639309845
vaccine card racist,0.26294633639309845
passport privacy policy,0.2626695479072014
policy read joint,0.2626695479072014
statement federal provincial,0.2626695479072014
federal provincial territorial,0.2626695479072014
provincial territorial privacy,0.2626695479072014
territorial privacy commissioner,0.2626695479072014
privacy policy read,0.2626695479072014
commissioner privacy covid,0.2626695479072014
privacy covid vaccine,0.2626695479072014
guess covid passport,0.2626695479072014
joint statement federal,0.2626695479072014
privacy commissioner privacy,0.2626695479072014
read joint statement,0.2626695479072014
covid passport privacy,0.2626695479072014
death write dr,0.26260111880742404
vaccination centre outdoor,0.26231774692197285
pharmacy tag swastikas,0.26231774692197285
swastikas collaborator genocide,0.26231774692197285
centre outdoor testing,0.26231774692197285
introduce country vaccination,0.26231774692197285
pass introduce country,0.26231774692197285
tag swastikas collaborator,0.26231774692197285
outdoor testing facility,0.26231774692197285
country vaccination centre,0.26231774692197285
testing facility pharmacy,0.26231774692197285
facility pharmacy tag,0.26231774692197285
guess caucus member,0.2621131062539958
stupidity guess caucus,0.2621131062539958
vaccine face removal,0.2621131062539958
need proof vaccine,0.2621131062539958
face removal wait,0.2621131062539958
minute proof vaccine,0.2621131062539958
wait minute proof,0.2621131062539958
proof vaccine face,0.2621131062539958
member need proof,0.2621131062539958
proof vaccine vaccine,0.2621131062539958
caucus member need,0.2621131062539958
hard time stupidity,0.2621131062539958
time stupidity guess,0.2621131062539958
removal wait minute,0.2621131062539958
young people vax,0.262100652214776
bluff point introduce,0.262100652214776
big bluff point,0.262100652214776
date live month,0.26199784423618977
son delay provide,0.26199784423618977
provide certainty publish,0.26199784423618977
publish date live,0.26199784423618977
delay provide certainty,0.26199784423618977
certainty publish date,0.26199784423618977
live month long,0.26199784423618977
month long time,0.26199784423618977
low allow vaccine,0.26194670197092706
rate supply priority,0.26194670197092706
suffer vaxxed people,0.26194670197092706
operate week vaccs,0.26194670197092706
vaxxed people spread,0.26194670197092706
vaccs rate supply,0.26194670197092706
virus vaccination rate,0.26194670197092706
vaccination rate low,0.26194670197092706
vaccine passport operate,0.26194670197092706
spread virus vaccination,0.26194670197092706
week vaccs rate,0.26194670197092706
rate low allow,0.26194670197092706
passport operate week,0.26194670197092706
vaccine pass negative,0.261946701970927
confidence complain ticket,0.261946701970927
lack confidence complain,0.261946701970927
disappoint lack confidence,0.261946701970927
tent entry covid,0.261946701970927
refund rid trouble,0.261946701970927
ticket rescind refund,0.261946701970927
negative test disappoint,0.261946701970927
complain ticket rescind,0.261946701970927
rescind refund rid,0.261946701970927
rid trouble eh,0.261946701970927
entry covid vaccine,0.261946701970927
test disappoint lack,0.261946701970927
favorite tune suitcase,0.2618894127091614
test hand double,0.2618894127091614
covid test hand,0.2618894127091614
passport load iphone,0.2618894127091614
airport negative covid,0.2618894127091614
tune suitcase come,0.2618894127091614
iphone dance favorite,0.2618894127091614
vaccine passport load,0.2618894127091614
load iphone dance,0.2618894127091614
hand double mask,0.2618894127091614
waltz airport negative,0.2618894127091614
dance favorite tune,0.2618894127091614
double mask vaccine,0.2618894127091614
power amp control,0.26186766922590643
add list stop,0.26186766922590643
control fully vaccinate,0.26186766922590643
read write list,0.26186766922590643
government power amp,0.26186766922590643
grow government power,0.26186766922590643
list requirement grow,0.26186766922590643
amp control fully,0.26186766922590643
fully vaccinate mandate,0.26186766922590643
requirement grow government,0.26186766922590643
vaccine passport add,0.26186766922590643
write list requirement,0.26186766922590643
passport add list,0.26186766922590643
vaccinate mandate vaccine,0.26186766922590643
measure government support,0.26186686407487536
participate scam business,0.26186686407487536
scam business owner,0.26186686407487536
today opening day,0.26134038997720344
qr today opening,0.26134038997720344
opening day line,0.26134038997720344
passport great idea,0.26134038997720344
district health pass,0.26134038997720344
school district health,0.26134038997720344
line wrap block,0.26134038997720344
power maybe vaccine,0.26134038997720344
health pass qr,0.26134038997720344
pass qr today,0.26134038997720344
wrap block power,0.26134038997720344
block power maybe,0.26134038997720344
day line wrap,0.26134038997720344
like week shot,0.26113336647067814
real vaccine passport,0.26113336647067814
risk lose job,0.26113336647067814
eligible real vaccine,0.26113336647067814
lose job screw,0.26113336647067814
passport shot like,0.26113336647067814
shot like week,0.26113336647067814
screw exist vaccine,0.26113336647067814
vaccinate risk lose,0.26113336647067814
job screw exist,0.26113336647067814
week shot eligible,0.26113336647067814
fence vaccinate risk,0.26113336647067814
shot eligible real,0.26113336647067814
politician politicize issue,0.26098204445010253
harper lot vaccine,0.26098204445010253
passport issue blow,0.26098204445010253
issue blow bit,0.26098204445010253
know liberal trouble,0.26098204445010253
ask politician politicize,0.26098204445010253
bit medical profesional,0.26098204445010253
blow bit medical,0.26098204445010253
trouble mention harper,0.26098204445010253
mention harper lot,0.26098204445010253
medical profesional ask,0.26098204445010253
liberal trouble mention,0.26098204445010253
profesional ask politician,0.26098204445010253
state date time,0.2607469272796833
time vaccination passport,0.2607469272796833
underwear paul happen,0.2607469272796833
currently cause angst,0.2607469272796833
vaccination scheme currently,0.2607469272796833
situation mask public,0.2607469272796833
medical card state,0.2607469272796833
wet underwear paul,0.2607469272796833
wold medical card,0.2607469272796833
public transport vaccine,0.2607469272796833
scheme currently cause,0.2607469272796833
card state date,0.2607469272796833
bore argue virtually,0.2607469272796833
parliament wet underwear,0.2607469272796833
transport vaccine passport,0.2607469272796833
liberty thank vaccination,0.2607469272796833
date time vaccination,0.2607469272796833
happen wold medical,0.2607469272796833
cause angst situation,0.2607469272796833
virtually liberty thank,0.2607469272796833
angst situation mask,0.2607469272796833
paul happen wold,0.2607469272796833
vaccine passport single,0.2607469272796833
mask public transport,0.2607469272796833
passport single vote,0.2607469272796833
vote parliament wet,0.2607469272796833
argue virtually liberty,0.2607469272796833
thank vaccination scheme,0.2607469272796833
page document website,0.2605326717714485
state case patient,0.2605326717714485
website clearly state,0.2605326717714485
clearly state case,0.2605326717714485
covid month ago,0.2605326717714485
amp covid month,0.2605326717714485
ago vaccine covid,0.2605326717714485
clarify page document,0.2605326717714485
patient need immunocompetent,0.2605326717714485
immunocompetent amp covid,0.2605326717714485
need immunocompetent amp,0.2605326717714485
case patient need,0.2605326717714485
document website clearly,0.2605326717714485
huge pushback nearly,0.26045323793681213
certain restriction convince,0.26045323793681213
start ask little,0.26045323793681213
mask huge pushback,0.26045323793681213
vaccinate people vaccinate,0.26045323793681213
big chain start,0.26045323793681213
way protect vaccinate,0.26045323793681213
chain start ask,0.26045323793681213
vaccine passport far,0.26045323793681213
little compliance imagine,0.26045323793681213
vaccinate safe way,0.26045323793681213
link certain restriction,0.26045323793681213
safe way protect,0.26045323793681213
ask little compliance,0.26045323793681213
restriction convince people,0.26045323793681213
vaccine passport link,0.26045323793681213
downstate il live,0.26045323793681213
il live mask,0.26045323793681213
passport link certain,0.26045323793681213
