,index,trigram,value
20646,4585,return acceptable level,0.3925150551715307
20647,4586,passport thing know,0.3925150551715307
20648,4587,dismantle soon case,0.3925150551715307
20649,4588,think win liberal,0.3925150551715307
20650,4589,program dismantle soon,0.3925150551715307
20651,4590,passport come ontario,0.3925150551715307
20652,4591,soon case return,0.3925150551715307
20653,4592,important vaccine passport,0.3925150551715307
20654,4593,passport program dismantle,0.3925150551715307
20655,4594,rumour vaccine passport,0.3925150551715307
20656,4595,privacy important vaccine,0.3925150551715307
20657,4596,come ontario think,0.3925150551715307
20658,4597,sentiment implement water,0.3923808662684548
20659,4598,gauge public sentiment,0.3923808662684548
20660,4599,public sentiment implement,0.3923808662684548
20661,4600,implement water vaccine,0.3923808662684548
20662,4601,come man vaccine,0.3921045906194196
20663,4602,vaccination england second,0.3917081237160468
20664,4603,sign change issue,0.3917081237160468
20665,4604,passport sign change,0.3917081237160468
20666,4605,second vaccination vaccine,0.3917081237160468
20667,4606,england second vaccination,0.3917081237160468
20668,4607,vaccine passport disappointed,0.3911146172207613
20669,4608,passport disappointed divisive,0.3911146172207613
20670,4609,transmit virus vaccine,0.3911146172207613
20671,4610,disappointed divisive discriminatory,0.3911146172207613
20672,4611,good place holiday,0.3908297675998134
20673,4612,entry like tucker,0.3908297675998134
20674,4613,passport vax entry,0.3908297675998134
20675,4614,holiday ass hole,0.3908297675998134
20676,4615,hole vaccine passport,0.3908297675998134
20677,4616,maybe like vaccine,0.3908297675998134
20678,4617,vaccine passport vax,0.3908297675998134
20679,4618,ass hole vaccine,0.3908297675998134
20680,4619,place holiday ass,0.3908297675998134
20681,4620,vax entry like,0.3908297675998134
20682,4621,like tucker inside,0.3908297675998134
20683,4622,maybe good place,0.3908297675998134
20684,4623,unable available vaccine,0.3895760385378933
20685,4624,fully vaccinate certify,0.3895760385378933
20686,4625,vaccinate certify specialist,0.3895760385378933
20687,4626,specialist unable available,0.3895760385378933
20688,4627,certify specialist unable,0.3895760385378933
20689,4628,government digital vaccine,0.3894944659332337
20690,4629,vaccine passport succeed,0.3894944659332337
20691,4630,force unvaxe submission,0.3894944659332337
20692,4631,use force unvaxe,0.3894944659332337
20693,4632,passport use force,0.3894944659332337
20694,4633,majority adult inject,0.3894944659332337
20695,4634,inject vaccine passport,0.3894944659332337
20696,4635,xi jinpe hope,0.3894944659332337
20697,4636,adult inject vaccine,0.3894944659332337
20698,4637,fight government digital,0.3894944659332337
20699,4638,jinpe hope fight,0.3894944659332337
20700,4639,hope fight government,0.3894944659332337
20701,4640,work vaccinate wear,0.3890506888248661
20702,4641,vaccine work vaccinate,0.3890506888248661
20703,4642,wear mask cover,0.3890506888248661
20704,4643,ridiculous vaccine work,0.3890506888248661
20705,4644,ontario ontario datum,0.38865635422117295
20706,4645,want conjure vaccine,0.38865635422117295
20707,4646,datum health portal,0.38865635422117295
20708,4647,ontario datum health,0.38865635422117295
20709,4648,conjure vaccine passport,0.38865635422117295
20710,4649,passport ontario ontario,0.38865635422117295
20711,4650,amp freedom vote,0.388289561168929
20712,4651,false vaccinate citizen,0.388177026851366
20713,4652,vaccinate citizen immune,0.388177026851366
20714,4653,bright spark need,0.388177026851366
20715,4654,covid passport club,0.388177026851366
20716,4655,covid passport pretty,0.388177026851366
20717,4656,mayor stand controversial,0.388177026851366
20718,4657,position ontaro incoming,0.388177026851366
20719,4658,sure need covid,0.388177026851366
20720,4659,world need covid,0.388177026851366
20721,4660,passport club soon,0.388177026851366
20722,4661,nope false vaccinate,0.388177026851366
20723,4662,spark need sense,0.388177026851366
20724,4663,prove positive sense,0.388177026851366
20725,4664,controversial public position,0.388177026851366
20726,4665,significantly reduce risk,0.388177026851366
20727,4666,passport enter nightclub,0.388177026851366
20728,4667,restaurant shopping centre,0.388177026851366
20729,4668,nightclub significantly reduce,0.388177026851366
20730,4669,pub restaurant shopping,0.388177026851366
20731,4670,reduce risk bump,0.388177026851366
20732,4671,club soon need,0.388177026851366
20733,4672,join world need,0.388177026851366
20734,4673,soon need prove,0.388177026851366
20735,4674,public position ontaro,0.388177026851366
20736,4675,stand controversial public,0.388177026851366
20737,4676,need sense join,0.388177026851366
20738,4677,passport pretty pub,0.388177026851366
20739,4678,enter nightclub significantly,0.388177026851366
20740,4679,deficient agree vaccine,0.388177026851366
20741,4680,ontaro incoming vaccine,0.388177026851366
20742,4681,need prove positive,0.388177026851366
20743,4682,risk bump worth,0.388177026851366
20744,4683,pretty pub restaurant,0.388177026851366
20745,4684,citizen immune deficient,0.388177026851366
20746,4685,immune deficient agree,0.388177026851366
20747,4686,sense join world,0.388177026851366
20748,4687,bar people catch,0.3881683205802457
20749,4688,people catch spread,0.3881683205802457
20750,4689,entry hospital think,0.3881683205802457
20751,4690,spread covid vaccinate,0.3881683205802457
20752,4691,require entry hospital,0.3881683205802457
20753,4692,think soften requirement,0.3881683205802457
20754,4693,passport require entry,0.3881683205802457
20755,4694,hospital think soften,0.3881683205802457
20756,4695,passport bar people,0.3881683205802457
20757,4696,covid vaccinate sad,0.3881683205802457
20758,4697,sheep comply vaccine,0.3876486377261883
20759,4698,social credit wakeup,0.3876486377261883
20760,4699,passport bring style,0.3876486377261883
20761,4700,bring style social,0.3876486377261883
20762,4701,health right live,0.3876468939705612
20763,4702,vaccine passport important,0.3876468939705612
20764,4703,reminder right vaccine,0.3876468939705612
20765,4704,know people vaccine,0.3876468939705612
20766,4705,passport antivaxxer know,0.3876468939705612
20767,4706,right health right,0.3876468939705612
20768,4707,passport important right,0.3876468939705612
20769,4708,vaccine oppose passport,0.3876468939705612
20770,4709,important right health,0.3876468939705612
20771,4710,vaccine passport antivaxxer,0.3876468939705612
20772,4711,people vaccine oppose,0.3876468939705612
20773,4712,antivaxxer know people,0.3876468939705612
20774,4713,passport doctor card,0.3874185693590799
20775,4714,proof lifeguard training,0.3874185693590799
20776,4715,require proof lifeguard,0.3874185693590799
20777,4716,card dr vaccine,0.3874185693590799
20778,4717,transmit virus therefor,0.3874185693590799
20779,4718,covid transmit virus,0.3874185693590799
20780,4719,therefor vaccine passport,0.3874185693590799
20781,4720,dr vaccine passport,0.3874185693590799
20782,4721,mayor require proof,0.3874185693590799
20783,4722,pass mayor require,0.3874185693590799
20784,4723,person covid transmit,0.3874185693590799
20785,4724,doctor card dr,0.3874185693590799
20786,4725,virus therefor vaccine,0.3874185693590799
20787,4726,vaccine pass mayor,0.3874185693590799
20788,4727,actually vaccine passport,0.3874185693590799
20789,4728,province create national,0.3870547572966212
20790,4729,passport meet genuine,0.3870547572966212
20791,4730,charge teacher jab,0.3870547572966212
20792,4731,scary vaccine passport,0.3870547572966212
20793,4732,confirm work province,0.3870547572966212
20794,4733,genuine covid virus,0.3870547572966212
20795,4734,passport rigid refusal,0.3870547572966212
20796,4735,passport herron charge,0.3870547572966212
20797,4736,herron charge teacher,0.3870547572966212
20798,4737,vaccine passport herron,0.3870547572966212
20799,4738,pretty alarming lately,0.3870547572966212
20800,4739,vaccine passport rigid,0.3870547572966212
20801,4740,vaccine passport lifesite,0.3870547572966212
20802,4741,vaccine passport meet,0.3870547572966212
20803,4742,school work vaccine,0.3870547572966212
20804,4743,alternative fake vaccine,0.3870547572966212
20805,4744,thing pretty alarming,0.3870547572966212
20806,4745,review school work,0.3870547572966212
20807,4746,create national vaccine,0.3870547572966212
20808,4747,rigid refusal patronize,0.3870547572966212
20809,4748,meet genuine covid,0.3870547572966212
20810,4749,hasty thing pretty,0.3870547572966212
20811,4750,work province create,0.3870547572966212
20812,4751,virus new variant,0.3870547572966212
20813,4752,refusal patronize business,0.3870547572966212
20814,4753,leader confirm work,0.3870547572966212
20815,4754,covid virus new,0.3870547572966212
20816,4755,lately scary vaccine,0.3870547572966212
20817,4756,patronize business demand,0.3870547572966212
20818,4757,alarming lately scary,0.3870547572966212
20819,4758,religious exemption amp,0.3863161768974173
20820,4759,amp apos vaccine,0.3863161768974173
20821,4760,exemption amp apos,0.3863161768974173
20822,4761,apos vaccine passport,0.3863161768974173
20823,4762,passport temporary measure,0.3863161768974173
20824,4763,refund ticket holder,0.3858038878091206
20825,4764,time scale refund,0.3858038878091206
20826,4765,scale refund ticket,0.3858038878091206
20827,4766,passport official play,0.3858038878091206
20828,4767,freedom kid reinstate,0.38580388780912056
20829,4768,right freedom kid,0.38580388780912056
20830,4769,kid reinstate communism,0.38580388780912056
20831,4770,reinstate communism rule,0.38580388780912056
20832,4771,watch understand vaccine,0.3856170762735935
20833,4772,vaccine passport future,0.3856170762735935
20834,4773,vote party voteppc,0.3856170762735935
20835,4774,passport future vote,0.3856170762735935
20836,4775,future vote party,0.3856170762735935
20837,4776,owe watch understand,0.3856170762735935
20838,4777,passport government want,0.3856160121928653
20839,4778,convenient card instead,0.3856160121928653
20840,4779,card instead vaccinate,0.3856160121928653
20841,4780,test time entry,0.3849433783606357
20842,4781,passport applicable piss,0.3849433783606357
20843,4782,piss looooot people,0.3849433783606357
20844,4783,covid dougford ontario,0.3849433783606357
20845,4784,happy lockdown damn,0.3849433783606357
20846,4785,government unveil vaccine,0.3849433783606357
20847,4786,protection library card,0.3849433783606357
20848,4787,report government unveil,0.3849433783606357
20849,4788,passport vaccinepassport covid,0.3849433783606357
20850,4789,time entry vaccine,0.3849433783606357
20851,4790,lockdown damn vaccine,0.3849433783606357
20852,4791,applicable piss looooot,0.3849433783606357
20853,4792,vaccinepassport covid dougford,0.3849433783606357
20854,4793,swallow test time,0.3849433783606357
20855,4794,passport protection library,0.3849433783606357
20856,4795,passport day jab,0.3847180903600823
20857,4796,prove woud day,0.3847180903600823
20858,4797,passport test prove,0.3847180903600823
20859,4798,test prove woud,0.3847180903600823
20860,4799,change people wo,0.3847180903600823
20861,4800,jab rule st,0.3847180903600823
20862,4801,woud day twice,0.3847180903600823
20863,4802,passport probably covidiot,0.3847180903600823
20864,4803,day jab rule,0.3847180903600823
20865,4804,online chat room,0.3847180903600823
20866,4805,authentic vaccine passport,0.3847180903600823
20867,4806,rule st jab,0.3847180903600823
20868,4807,probably covidiot smrt,0.3847180903600823
20869,4808,jab increase immunity,0.3847180903600823
20870,4809,prince offer authentic,0.3847180903600823
20871,4810,offer authentic vaccine,0.3847180903600823
20872,4811,people wo realize,0.3847180903600823
20873,4812,st jab increase,0.3847180903600823
20874,4813,wo realize vaccine,0.3847180903600823
20875,4814,room prince offer,0.3847180903600823
20876,4815,short vaccine passport,0.3847180903600823
20877,4816,realize vaccine passport,0.3847180903600823
20878,4817,chat room prince,0.3847180903600823
20879,4818,day twice day,0.3847180903600823
20880,4819,try vaccine vaccine,0.3842597423275965
20881,4820,vaccine vaccine vac,0.3842597423275965
20882,4821,passport wo nice,0.3842597423275965
20883,4822,vaccine vac passport,0.3842597423275965
20884,4823,nicola sturgeon sook,0.3836385261237539
20885,4824,unvaccinated people vaccinated,0.3836385261237539
20886,4825,day terminal wo,0.3836385261237539
20887,4826,vaccinated people worry,0.3836385261237539
20888,4827,especially use online,0.3836385261237539
20889,4828,fine violate vaccine,0.3836385261237539
20890,4829,violate vaccine passport,0.3836385261237539
20891,4830,use online monitor,0.3836385261237539
20892,4831,vaccine passport nicola,0.3836385261237539
20893,4832,face fine violate,0.3836385261237539
20894,4833,passport nicola sturgeon,0.3836385261237539
20895,4834,terminal wo vaccine,0.3836385261237539
20896,4835,passport ban state,0.3836385261237539
20897,4836,worry unvaccinated people,0.3836385261237539
20898,4837,soon face fine,0.3836385261237539
20899,4838,people worry covid,0.3836385261237539
20900,4839,worry covid amp,0.3836385261237539
20901,4840,easy especially use,0.3836385261237539
20902,4841,passport easy especially,0.3836385261237539
20903,4842,vaccine day terminal,0.3836385261237539
20904,4843,business soon face,0.3836385261237539
20905,4844,people vaccinated people,0.3836385261237539
20906,4845,monitor change appointment,0.3836385261237539
20907,4846,online monitor change,0.3836385261237539
20908,4847,play card sorry,0.3822939768924809
20909,4848,country citizen protest,0.3822939768924809
20910,4849,pass sanitaire world,0.3822939768924809
20911,4850,affect vaccine passport,0.3822939768924809
20912,4851,deny access polling,0.3822939768924809
20913,4852,world problem know,0.3822939768924809
20914,4853,unvaccinated segregate vaccinate,0.3822939768924809
20915,4854,hear thing vaccine,0.3822939768924809
20916,4855,excuse folk help,0.3822939768924809
20917,4856,explain mask social,0.3822939768924809
20918,4857,attack requirement entry,0.3822939768924809
20919,4858,probably deny access,0.3822939768924809
20920,4859,vaccine passport gon,0.3822939768924809
20921,4860,exactly play card,0.3822939768924809
20922,4861,right aid database,0.3822939768924809
20923,4862,sanitaire world problem,0.3822939768924809
20924,4863,fuck passport fuck,0.3822939768924809
20925,4864,applicable assassinate nicola,0.3822939768924809
20926,4865,unvaccinated increase decrease,0.3822939768924809
20927,4866,social distancing sufficient,0.3822939768924809
20928,4867,distancing sufficient prior,0.3822939768924809
20929,4868,folk help oldie,0.3822939768924809
20930,4869,help oldie theirs,0.3822939768924809
20931,4870,despite surge case,0.3822939768924809
20932,4871,passport download easy,0.3822939768924809
20933,4872,industrialize country citizen,0.3822939768924809
20934,4873,station vaccine passport,0.3822939768924809
20935,4874,card sorry understand,0.3822939768924809
20936,4875,entry covid pass,0.3822939768924809
20937,4876,prior vaccine passport,0.3822939768924809
20938,4877,easy excuse folk,0.3822939768924809
20939,4878,polling station vaccine,0.3822939768924809
20940,4879,access polling station,0.3822939768924809
20941,4880,city despite surge,0.3822939768924809
20942,4881,mayor favor shut,0.3822939768924809
20943,4882,ranger fan chug,0.3822939768924809
20944,4883,passport unvaccinated segregate,0.3822939768924809
20945,4884,favor shut city,0.3822939768924809
20946,4885,passport gon applicable,0.3822939768924809
20947,4886,requirement entry covid,0.3822939768924809
20948,4887,walgreen right aid,0.3822939768924809
20949,4888,pass game hypocrite,0.3822939768924809
20950,4889,passport service history,0.3822939768924809
20951,4890,sorry understand point,0.3822939768924809
20952,4891,passport exactly play,0.3822939768924809
20953,4892,hypocrite shout loud,0.3822939768924809
20954,4893,game hypocrite shout,0.3822939768924809
20955,4894,jab cvs walgreen,0.3822939768924809
20956,4895,download easy excuse,0.3822939768924809
20957,4896,gon applicable assassinate,0.3822939768924809
20958,4897,gov mayor favor,0.3822939768924809
20959,4898,david hear thing,0.3822939768924809
20960,4899,vaccine passport rollout,0.3822939768924809
20961,4900,vaccinate case unvaccinated,0.3822939768924809
20962,4901,database equivalent vaccine,0.3822939768924809
20963,4902,case unvaccinated increase,0.3822939768924809
20964,4903,celtic ranger fan,0.3822939768924809
20965,4904,chug vaccine passport,0.3822939768924809
20966,4905,shut city despite,0.3822939768924809
20967,4906,citizen protest pass,0.3822939768924809
20968,4907,segregate vaccinate case,0.3822939768924809
20969,4908,aid database equivalent,0.3822939768924809
20970,4909,cvs walgreen right,0.3822939768924809
20971,4910,fan chug vaccine,0.3822939768924809
20972,4911,passport fuck passport,0.3822939768924809
20973,4912,sufficient prior vaccine,0.3822939768924809
20974,4913,covidiot doubt pass,0.3822173481317666
20975,4914,people tired covidiot,0.3822173481317666
20976,4915,nope government mandate,0.3822173481317666
20977,4916,tired covidiot doubt,0.3822173481317666
20978,4917,passport people tired,0.3822173481317666
20979,4918,yes absolutely boycott,0.3815124652020228
20980,4919,vaccinate like idea,0.3815124652020228
20981,4920,passport vaccinate like,0.3815124652020228
20982,4921,boycott place need,0.3815124652020228
20983,4922,place need vaccine,0.3815124652020228
20984,4923,absolutely boycott place,0.3815124652020228
20985,4924,cater vaccinate people,0.3805242754362898
20986,4925,scanner application wait,0.3805242754362898
20987,4926,ask poll racist,0.3805242754362898
20988,4927,provision need cater,0.3805242754362898
20989,4928,need pull gig,0.3805242754362898
20990,4929,pish hink circus,0.3805242754362898
20991,4930,mind probably pressure,0.3805242754362898
20992,4931,percent vaccine passport,0.3805242754362898
20993,4932,initiate quick way,0.3805242754362898
20994,4933,need cater vaccinate,0.3805242754362898
20995,4934,restaurant ask poll,0.3805242754362898
20996,4935,digital gt cbdc,0.3805242754362898
20997,4936,poll racist interesting,0.3805242754362898
20998,4937,people vaccinate case,0.3805242754362898
20999,4938,ny covid passport,0.3805242754362898
21000,4939,passport pish hink,0.3805242754362898
21001,4940,travel test extra,0.3805242754362898
21002,4941,passport initiate quick,0.3805242754362898
21003,4942,cbdc wallet watch,0.3805242754362898
21004,4943,buy stock fake,0.3805242754362898
21005,4944,passport gt digital,0.3805242754362898
21006,4945,concert attend restaurant,0.3805242754362898
21007,4946,download ny covid,0.3805242754362898
21008,4947,funny consider female,0.3805242754362898
21009,4948,learn tucker buy,0.3805242754362898
21010,4949,ve lot info,0.3805242754362898
21011,4950,passport concert attend,0.3805242754362898
21012,4951,funny charge collective,0.3805242754362898
21013,4952,gt digital gt,0.3805242754362898
21014,4953,license covid passport,0.3805242754362898
21015,4954,pressure globalist eshtablishment,0.3805242754362898
21016,4955,document like normal,0.3805242754362898
21017,4956,bust fake covid,0.3805242754362898
21018,4957,vaccine passport provision,0.3805242754362898
21019,4958,passport incompetence funny,0.3805242754362898
21020,4959,probably pressure globalist,0.3805242754362898
21021,4960,tucker buy stock,0.3805242754362898
21022,4961,wallet watch space,0.3805242754362898
21023,4962,consider female fly,0.3805242754362898
21024,4963,surge people vaccinate,0.3805242754362898
21025,4964,gt cbdc wallet,0.3805242754362898
21026,4965,month learn tucker,0.3805242754362898
21027,4966,passport change mind,0.3805242754362898
21028,4967,attend restaurant ask,0.3805242754362898
21029,4968,incompetence funny charge,0.3805242754362898
21030,4969,booking percent vaccine,0.3805242754362898
21031,4970,gig book vaccine,0.3805242754362898
21032,4971,application wait use,0.3805242754362898
21033,4972,collective health welfare,0.3805242754362898
21034,4973,lot info driver,0.3805242754362898
21035,4974,driver license covid,0.3805242754362898
21036,4975,book vaccine passport,0.3805242754362898
21037,4976,vaccine passport incompetence,0.3805242754362898
21038,4977,covid passport jail,0.3805242754362898
21039,4978,covid pass travel,0.3805242754362898
21040,4979,case fall poster,0.3805242754362898
21041,4980,charge collective health,0.3805242754362898
21042,4981,wait use date,0.3805242754362898
21043,4982,covid passport scanner,0.3805242754362898
21044,4983,extra document like,0.3805242754362898
21045,4984,passport provision need,0.3805242754362898
21046,4985,vaccination booking percent,0.3805242754362898
21047,4986,test extra document,0.3805242754362898
21048,4987,poster child vaccine,0.3805242754362898
21049,4988,change mind probably,0.3805242754362898
21050,4989,pull gig book,0.3805242754362898
21051,4990,pass travel test,0.3805242754362898
21052,4991,covid passport difference,0.3805242754362898
21053,4992,ahead vaccine passport,0.3805242754362898
21054,4993,fly bust fake,0.3805242754362898
21055,4994,passport ve lot,0.3805242754362898
21056,4995,female fly bust,0.3805242754362898
21057,4996,quick way pandemic,0.3805242754362898
21058,4997,stock fake covid,0.3805242754362898
21059,4998,smart phone vaccine,0.3805242754362898
21060,4999,covid passport company,0.3805242754362898
21061,5000,fall poster child,0.3805242754362898
21062,5001,vaccinate case fall,0.3805242754362898
21063,5002,country globe mail,0.3803088687014354
21064,5003,model country globe,0.3803088687014354
21065,5004,mask vaccine vaccine,0.3800925072136124
21066,5005,support abortion support,0.3800925072136124
21067,5006,ban mask vaccine,0.3800925072136124
21068,5007,passport mandate deal,0.3800925072136124
21069,5008,support ban mask,0.3800925072136124
21070,5009,abortion support ban,0.3800925072136124
21071,5010,economic destruction business,0.3791161003720119
21072,5011,destruction business resist,0.3791161003720119
21073,5012,passport leave home,0.3788778684947313
21074,5013,home proof vote,0.3788778684947313
21075,5014,vote unethical moron,0.3788778684947313
21076,5015,proof vote unethical,0.3788778684947313
21077,5016,leave home proof,0.3788778684947313
21078,5017,unethical moron agree,0.3788778684947313
21079,5018,congratulation elect rid,0.37836321139765855
21080,5019,elect rid ontario,0.37836321139765855
21081,5020,rid ontario unveil,0.37836321139765855
21082,5021,rule vaccine passport,0.3779644730092272
21083,5022,airport security crew,0.3779644730092272
21084,5023,link nhs application,0.3779644730092272
21085,5024,snp covid passport,0.3779644730092272
21086,5025,game pipeline universal,0.3779644730092272
21087,5026,rabid like brexiter,0.3779644730092272
21088,5027,draft vaccine passport,0.3779644730092272
21089,5028,high respondent age,0.3779644730092272
21090,5029,card allow stuff,0.3779644730092272
21091,5030,phone vax status,0.3779644730092272
21092,5031,passport different driver,0.3779644730092272
21093,5032,want nz covid,0.3779644730092272
21094,5033,crisis nice game,0.3779644730092272
21095,5034,travel ue covid,0.3779644730092272
21096,5035,se islamabad kidr,0.3779644730092272
21097,5036,criterion exclude people,0.3779644730092272
21098,5037,come country good,0.3779644730092272
21099,5038,racial injustice vaccine,0.3779644730092272
21100,5039,happy covid pass,0.3779644730092272
21101,5040,final nail coffin,0.3779644730092272
21102,5041,natural immune insufficient,0.3779644730092272
21103,5042,wonder easy use,0.3779644730092272
21104,5043,help devise plan,0.3779644730092272
21105,5044,vaccine passport purpose,0.3779644730092272
21106,5045,probably easy vaccine,0.3779644730092272
21107,5046,crew probably easy,0.3779644730092272
21108,5047,passport purpose article,0.3779644730092272
21109,5048,passport kwabz probably,0.3779644730092272
21110,5049,overseas want nz,0.3779644730092272
21111,5050,collapse robust reliable,0.3779644730092272
21112,5051,pass place sick,0.3779644730092272
21113,5052,covid unlike create,0.3779644730092272
21114,5053,nhs application abroad,0.3779644730092272
21115,5054,equipment screen lense,0.3779644730092272
21116,5055,away vaccine letter,0.3779644730092272
21117,5056,bus bunch teenager,0.3779644730092272
21118,5057,allow nothat tier,0.3779644730092272
21119,5058,urge health pass,0.3779644730092272
21120,5059,campaign vaccine passport,0.3779644730092272
21121,5060,covid passport collapse,0.3779644730092272
21122,5061,vaccine passport kwabz,0.3779644730092272
21123,5062,download lft negative,0.3779644730092272
21124,5063,kindly help devise,0.3779644730092272
21125,5064,people travel ue,0.3779644730092272
21126,5065,need mention vaccine,0.3779644730092272
21127,5066,strategy try devide,0.3779644730092272
21128,5067,lie natural immune,0.3779644730092272
21129,5068,place sick normal,0.3779644730092272
21130,5069,covid passport damn,0.3779644730092272
21131,5070,thank tuomas work,0.3779644730092272
21132,5071,come text message,0.3779644730092272
21133,5072,nail coffin original,0.3779644730092272
21134,5073,green sturgeon vaccine,0.3779644730092272
21135,5074,assembly moro draft,0.3779644730092272
21136,5075,covid passport download,0.3779644730092272
21137,5076,need past airport,0.3779644730092272
21138,5077,log username round,0.3779644730092272
21139,5078,passport damn right,0.3779644730092272
21140,5079,overlook include science,0.3779644730092272
21141,5080,tiresome covid passport,0.3779644730092272
21142,5081,climate crisis nice,0.3779644730092272
21143,5082,driver license membership,0.3779644730092272
21144,5083,text message log,0.3779644730092272
21145,5084,allow allow nothat,0.3779644730092272
21146,5085,easy use vaccination,0.3779644730092272
21147,5086,easy vaccine passport,0.3779644730092272
21148,5087,vulnerability disable vaccine,0.3779644730092272
21149,5088,vaccine passport struggle,0.3779644730092272
21150,5089,negative ticket money,0.3779644730092272
21151,5090,respondent age old,0.3779644730092272
21152,5091,good trump hope,0.3779644730092272
21153,5092,mate vaccine passport,0.3779644730092272
21154,5093,passport scheme independent,0.3779644730092272
21155,5094,live bubble matter,0.3779644730092272
21156,5095,article highlight miss,0.3779644730092272
21157,5096,plan health pass,0.3779644730092272
21158,5097,hard racial injustice,0.3779644730092272
21159,5098,passport equipment screen,0.3779644730092272
21160,5099,covid passport scheme,0.3779644730092272
21161,5100,vaccine passport throw,0.3779644730092272
21162,5101,read ontario covid,0.3779644730092272
21163,5102,power natural immunity,0.3779644730092272
21164,5103,federal agent force,0.3779644730092272
21165,5104,respond covid passport,0.3779644730092272
21166,5105,artificial intelligence hard,0.3779644730092272
21167,5106,need state assembly,0.3779644730092272
21168,5107,leader urge health,0.3779644730092272
21169,5108,highlight miss datum,0.3779644730092272
21170,5109,amp beginning accept,0.3779644730092272
21171,5110,sure factor overlook,0.3779644730092272
21172,5111,vax status worry,0.3779644730092272
21173,5112,like brexiter predictability,0.3779644730092272
21174,5113,username round circle,0.3779644730092272
21175,5114,easy point vulnerability,0.3779644730092272
21176,5115,security crew probably,0.3779644730092272
21177,5116,endoffreedom amp beginning,0.3779644730092272
21178,5117,matter happy choice,0.3779644730092272
21179,5118,pass live bubble,0.3779644730092272
21180,5119,pass difficult manage,0.3779644730092272
21181,5120,coffin original base,0.3779644730092272
21182,5121,th booster shoot,0.3779644730092272
21183,5122,work prediction right,0.3779644730092272
21184,5123,surgery link nhs,0.3779644730092272
21185,5124,accept lie natural,0.3779644730092272
21186,5125,passport download lft,0.3779644730092272
21187,5126,hum se islamabad,0.3779644730092272
21188,5127,ready vaccine passport,0.3779644730092272
21189,5128,bunch teenager talk,0.3779644730092272
21190,5129,covid passport pub,0.3779644730092272
21191,5130,sturgeon vaccine passport,0.3779644730092272
21192,5131,state assembly moro,0.3779644730092272
21193,5132,random person live,0.3779644730092272
21194,5133,passport throw away,0.3779644730092272
21195,5134,vaccine passport revoke,0.3779644730092272
21196,5135,husband dementia surgery,0.3779644730092272
21197,5136,simply impossible agree,0.3779644730092272
21198,5137,passport husband dementia,0.3779644730092272
21199,5138,create licence plate,0.3779644730092272
21200,5139,card carry wallet,0.3779644730092272
21201,5140,live overseas want,0.3779644730092272
21202,5141,gold spineless green,0.3779644730092272
21203,5142,use vaccination rate,0.3779644730092272
21204,5143,snp gold spineless,0.3779644730092272
21205,5144,injustice vaccine passport,0.3779644730092272
21206,5145,bubble matter happy,0.3779644730092272
21207,5146,look deflate pity,0.3779644730092272
21208,5147,reopen sootinclaimon com,0.3779644730092272
21209,5148,passport add criterion,0.3779644730092272
21210,5149,purpose article highlight,0.3779644730092272
21211,5150,support high respondent,0.3779644730092272
21212,5151,sanitary pass place,0.3779644730092272
21213,5152,society independent brewer,0.3779644730092272
21214,5153,carry vaccine passport,0.3779644730092272
21215,5154,scheme independent brewer,0.3779644730092272
21216,5155,teenager talk share,0.3779644730092272
21217,5156,tuomas work prediction,0.3779644730092272
21218,5157,right campaign vaccine,0.3779644730092272
21219,5158,impossible agree country,0.3779644730092272
21220,5159,vaccine passport brilliant,0.3779644730092272
21221,5160,add criterion exclude,0.3779644730092272
21222,5161,force carry vaccine,0.3779644730092272
21223,5162,passport struggle open,0.3779644730092272
21224,5163,regard power natural,0.3779644730092272
21225,5164,pity strategy try,0.3779644730092272
21226,5165,status worry vaccine,0.3779644730092272
21227,5166,healthcare allow allow,0.3779644730092272
21228,5167,nothat tier vaccine,0.3779644730092272
21229,5168,wallet phone vax,0.3779644730092272
21230,5169,letter unique identifier,0.3779644730092272
21231,5170,independent brewer respond,0.3779644730092272
21232,5171,include science regard,0.3779644730092272
21233,5172,agent force vaccine,0.3779644730092272
21234,5173,vaccine passport different,0.3779644730092272
21235,5174,unlike create licence,0.3779644730092272
21236,5175,vaccine passport contact,0.3779644730092272
21237,5176,population vaccine passport,0.3779644730092272
21238,5177,disable vaccine passport,0.3779644730092272
21239,5178,liberal vote final,0.3779644730092272
21240,5179,throw away vaccine,0.3779644730092272
21241,5180,universal daycare vaccine,0.3779644730092272
21242,5181,definitely force carry,0.3779644730092272
21243,5182,deflate pity strategy,0.3779644730092272
21244,5183,nz covid passport,0.3779644730092272
21245,5184,stop come country,0.3779644730092272
21246,5185,speed reopen sootinclaimon,0.3779644730092272
21247,5186,country good trump,0.3779644730092272
21248,5187,booster shoot time,0.3779644730092272
21249,5188,struggle open door,0.3779644730092272
21250,5189,force vaccine definitely,0.3779644730092272
21251,5190,dementia surgery link,0.3779644730092272
21252,5191,pipeline universal daycare,0.3779644730092272
21253,5192,devise plan health,0.3779644730092272
21254,5193,devide population vaccine,0.3779644730092272
21255,5194,beginning accept lie,0.3779644730092272
21256,5195,vaccine letter unique,0.3779644730092272
21257,5196,vaccine letter come,0.3779644730092272
21258,5197,message log username,0.3779644730092272
21259,5198,student applicable ji,0.3779644730092272
21260,5199,okay vaccine passport,0.3779644730092272
21261,5200,spineless green sturgeon,0.3779644730092272
